pair_id,label,category,device_pair,subject1,subject2,hand1,hand2,ground_truth,llm_answer,correct,raw_response,latency_s,model,prompting_setting,timestamp
D_43210_68,non-mated,diagnostic_impostor,same,43210,43210,left,right,B,B,1,B,0.357,qwen3vl,zero_shot,2026-08-22T21:45:36
I_56583_76957_left_s,non-mated,primary_impostor,same,56583,76957,left,left,B,A,0,A,0.384,qwen3vl,zero_shot,2026-08-22T21:45:36
G_58398_right_1319,mated,primary_genuine,cross,58398,58398,right,right,A,B,0,B,0.372,qwen3vl,zero_shot,2026-08-22T21:45:37
G_93812_right_2642,mated,primary_genuine,same,93812,93812,right,right,A,A,1,A,0.379,qwen3vl,zero_shot,2026-08-22T21:45:37
I_76957_83742_left_x,non-mated,primary_impostor,cross,76957,83742,left,left,B,B,1,B,0.373,qwen3vl,zero_shot,2026-08-22T21:45:37
G_47904_left_823,mated,primary_genuine,cross,47904,47904,left,left,A,B,0,B,0.367,qwen3vl,zero_shot,2026-08-22T21:45:38
I_20294_74850_right_s,non-mated,primary_impostor,same,20294,74850,right,right,B,B,1,B,0.392,qwen3vl,zero_shot,2026-08-22T21:45:38
I_76957_93812_left_s,non-mated,primary_impostor,same,76957,93812,left,left,B,A,0,A,0.383,qwen3vl,zero_shot,2026-08-22T21:45:39
D_32467_55,non-mated,diagnostic_impostor,cross,32467,32467,left,right,B,B,1,B,0.373,qwen3vl,zero_shot,2026-08-22T21:45:39
D_57145_111,non-mated,diagnostic_impostor,same,57145,57145,left,right,B,A,0,A,0.359,qwen3vl,zero_shot,2026-08-22T21:45:39
D_74850_206,non-mated,diagnostic_impostor,cross,74850,74850,left,right,B,B,1,B,0.385,qwen3vl,zero_shot,2026-08-22T21:45:40
G_14493_left_5,mated,primary_genuine,cross,14493,14493,left,left,A,B,0,B,0.372,qwen3vl,zero_shot,2026-08-22T21:45:40
G_57833_left_1129,mated,primary_genuine,same,57833,57833,left,left,A,B,0,B,0.381,qwen3vl,zero_shot,2026-08-22T21:45:40
I_47904_96608_left_x,non-mated,primary_impostor,cross,47904,96608,left,left,B,B,1,B,0.38,qwen3vl,zero_shot,2026-08-22T21:45:41
D_83742_238,non-mated,diagnostic_impostor,cross,83742,83742,left,right,B,B,1,B,0.375,qwen3vl,zero_shot,2026-08-22T21:45:41
G_89171_right_2585,mated,primary_genuine,same,89171,89171,right,right,A,A,1,A,0.361,qwen3vl,zero_shot,2026-08-22T21:45:42
D_57833_131,non-mated,diagnostic_impostor,same,57833,57833,left,right,B,B,1,B,0.36,qwen3vl,zero_shot,2026-08-22T21:45:42
D_96608_286,non-mated,diagnostic_impostor,same,96608,96608,left,right,B,B,1,B,0.368,qwen3vl,zero_shot,2026-08-22T21:45:42
G_96608_left_2699,mated,primary_genuine,same,96608,96608,left,left,A,A,1,A,0.383,qwen3vl,zero_shot,2026-08-22T21:45:43
G_58398_right_1331,mated,primary_genuine,cross,58398,58398,right,right,A,B,0,B,0.371,qwen3vl,zero_shot,2026-08-22T21:45:43
G_99775_left_2893,mated,primary_genuine,same,99775,99775,left,left,A,A,1,A,0.358,qwen3vl,zero_shot,2026-08-22T21:45:43
G_58793_right_1436,mated,primary_genuine,cross,58793,58793,right,right,A,B,0,B,0.373,qwen3vl,zero_shot,2026-08-22T21:45:44
D_57833_125,non-mated,diagnostic_impostor,same,57833,57833,left,right,B,B,1,B,0.378,qwen3vl,zero_shot,2026-08-22T21:45:44
G_27295_right_396,mated,primary_genuine,cross,27295,27295,right,right,A,B,0,B,0.37,qwen3vl,zero_shot,2026-08-22T21:45:44
I_63029_74850_left_s,non-mated,primary_impostor,same,63029,74850,left,left,B,A,0,A,0.384,qwen3vl,zero_shot,2026-08-22T21:45:45
D_87757_241,non-mated,diagnostic_impostor,same,87757,87757,left,right,B,B,1,B,0.363,qwen3vl,zero_shot,2026-08-22T21:45:45
D_74850_215,non-mated,diagnostic_impostor,cross,74850,74850,left,right,B,B,1,B,0.389,qwen3vl,zero_shot,2026-08-22T21:45:46
D_65052_189,non-mated,diagnostic_impostor,same,65052,65052,left,right,B,B,1,B,0.363,qwen3vl,zero_shot,2026-08-22T21:45:46
G_83742_left_2220,mated,primary_genuine,cross,83742,83742,left,left,A,B,0,B,0.381,qwen3vl,zero_shot,2026-08-22T21:45:46
G_65030_right_1690,mated,primary_genuine,same,65030,65030,right,right,A,A,1,A,0.378,qwen3vl,zero_shot,2026-08-22T21:45:47
G_57833_left_1147,mated,primary_genuine,cross,57833,57833,left,left,A,B,0,B,0.372,qwen3vl,zero_shot,2026-08-22T21:45:47
D_87757_250,non-mated,diagnostic_impostor,cross,87757,87757,left,right,B,B,1,B,0.387,qwen3vl,zero_shot,2026-08-22T21:45:47
G_96608_left_2717,mated,primary_genuine,cross,96608,96608,left,left,A,B,0,B,0.373,qwen3vl,zero_shot,2026-08-22T21:45:48
I_57145_83742_left_s,non-mated,primary_impostor,same,57145,83742,left,left,B,A,0,A,0.398,qwen3vl,zero_shot,2026-08-22T21:45:48
G_83742_left_2262,mated,primary_genuine,same,83742,83742,left,left,A,B,0,B,0.362,qwen3vl,zero_shot,2026-08-22T21:45:49
I_58398_87757_left_s,non-mated,primary_impostor,same,58398,87757,left,left,B,B,1,B,0.387,qwen3vl,zero_shot,2026-08-22T21:45:49
G_93812_left_2620,mated,primary_genuine,cross,93812,93812,left,left,A,B,0,B,0.37,qwen3vl,zero_shot,2026-08-22T21:45:49
D_99775_299,non-mated,diagnostic_impostor,same,99775,99775,left,right,B,B,1,B,0.361,qwen3vl,zero_shot,2026-08-22T21:45:50
D_69658_196,non-mated,diagnostic_impostor,same,69658,69658,left,right,B,A,0,A,0.397,qwen3vl,zero_shot,2026-08-22T21:45:50
I_24101_76957_left_x,non-mated,primary_impostor,cross,24101,76957,left,left,B,B,1,B,0.397,qwen3vl,zero_shot,2026-08-22T21:45:51
I_24101_69658_right_x,non-mated,primary_impostor,cross,24101,69658,right,right,B,B,1,B,0.397,qwen3vl,zero_shot,2026-08-22T21:45:51
G_14493_right_108,mated,primary_genuine,cross,14493,14493,right,right,A,B,0,B,0.376,qwen3vl,zero_shot,2026-08-22T21:45:51
D_24101_28,non-mated,diagnostic_impostor,cross,24101,24101,left,right,B,A,0,A,0.39,qwen3vl,zero_shot,2026-08-22T21:45:52
G_76957_right_2168,mated,primary_genuine,cross,76957,76957,right,right,A,B,0,B,0.376,qwen3vl,zero_shot,2026-08-22T21:45:52
I_65030_89171_right_x,non-mated,primary_impostor,cross,65030,89171,right,right,B,B,1,B,0.383,qwen3vl,zero_shot,2026-08-22T21:45:52
G_63029_right_1569,mated,primary_genuine,same,63029,63029,right,right,A,B,0,B,0.386,qwen3vl,zero_shot,2026-08-22T21:45:53
G_14493_left_47,mated,primary_genuine,cross,14493,14493,left,left,A,B,0,B,0.365,qwen3vl,zero_shot,2026-08-22T21:45:53
G_69658_left_1861,mated,primary_genuine,cross,69658,69658,left,left,A,B,0,B,0.371,qwen3vl,zero_shot,2026-08-22T21:45:54
G_74850_right_2050,mated,primary_genuine,cross,74850,74850,right,right,A,B,0,B,0.383,qwen3vl,zero_shot,2026-08-22T21:45:54
G_96608_right_2784,mated,primary_genuine,same,96608,96608,right,right,A,A,1,A,0.382,qwen3vl,zero_shot,2026-08-22T21:45:54
D_32467_59,non-mated,diagnostic_impostor,cross,32467,32467,left,right,B,B,1,B,0.373,qwen3vl,zero_shot,2026-08-22T21:45:55
I_89171_99775_left_s,non-mated,primary_impostor,same,89171,99775,left,left,B,A,0,A,0.388,qwen3vl,zero_shot,2026-08-22T21:45:55
I_47904_57833_right_s,non-mated,primary_impostor,same,47904,57833,right,right,B,B,1,B,0.384,qwen3vl,zero_shot,2026-08-22T21:45:56
I_24101_58793_right_x,non-mated,primary_impostor,cross,24101,58793,right,right,B,A,0,A,0.375,qwen3vl,zero_shot,2026-08-22T21:45:56
D_83742_236,non-mated,diagnostic_impostor,same,83742,83742,left,right,B,B,1,B,0.385,qwen3vl,zero_shot,2026-08-22T21:45:56
I_58793_65052_right_x,non-mated,primary_impostor,cross,58793,65052,right,right,B,B,1,B,0.371,qwen3vl,zero_shot,2026-08-22T21:45:57
I_20294_32467_left_x,non-mated,primary_impostor,cross,20294,32467,left,left,B,B,1,B,0.383,qwen3vl,zero_shot,2026-08-22T21:45:57
G_65030_left_1656,mated,primary_genuine,cross,65030,65030,left,left,A,A,1,A,0.369,qwen3vl,zero_shot,2026-08-22T21:45:57
D_76957_222,non-mated,diagnostic_impostor,cross,76957,76957,left,right,B,B,1,B,0.364,qwen3vl,zero_shot,2026-08-22T21:45:58
I_58793_65030_right_x,non-mated,primary_impostor,cross,58793,65030,right,right,B,B,1,B,0.369,qwen3vl,zero_shot,2026-08-22T21:45:58
I_20294_65052_left_x,non-mated,primary_impostor,cross,20294,65052,left,left,B,B,1,B,0.381,qwen3vl,zero_shot,2026-08-22T21:45:59
I_63029_65030_right_x,non-mated,primary_impostor,cross,63029,65030,right,right,B,B,1,B,0.37,qwen3vl,zero_shot,2026-08-22T21:45:59
I_63029_87757_right_s,non-mated,primary_impostor,same,63029,87757,right,right,B,A,0,A,0.382,qwen3vl,zero_shot,2026-08-22T21:45:59
G_69658_right_1932,mated,primary_genuine,cross,69658,69658,right,right,A,B,0,B,0.364,qwen3vl,zero_shot,2026-08-22T21:46:00
G_43210_left_551,mated,primary_genuine,same,43210,43210,left,left,A,B,0,B,0.381,qwen3vl,zero_shot,2026-08-22T21:46:00
I_24101_57145_right_x,non-mated,primary_impostor,cross,24101,57145,right,right,B,B,1,B,0.376,qwen3vl,zero_shot,2026-08-22T21:46:00
G_32467_left_456,mated,primary_genuine,same,32467,32467,left,left,A,A,1,A,0.369,qwen3vl,zero_shot,2026-08-22T21:46:01
I_20294_83742_right_s,non-mated,primary_impostor,same,20294,83742,right,right,B,B,1,B,0.394,qwen3vl,zero_shot,2026-08-22T21:46:01
G_58398_left_1311,mated,primary_genuine,same,58398,58398,left,left,A,B,0,B,0.358,qwen3vl,zero_shot,2026-08-22T21:46:01
G_96608_right_2785,mated,primary_genuine,same,96608,96608,right,right,A,B,0,B,0.381,qwen3vl,zero_shot,2026-08-22T21:46:02
D_27295_43,non-mated,diagnostic_impostor,cross,27295,27295,left,right,B,B,1,B,0.369,qwen3vl,zero_shot,2026-08-22T21:46:02
G_65030_right_1714,mated,primary_genuine,same,65030,65030,right,right,A,B,0,B,0.361,qwen3vl,zero_shot,2026-08-22T21:46:03
G_20294_right_228,mated,primary_genuine,cross,20294,20294,right,right,A,B,0,B,0.37,qwen3vl,zero_shot,2026-08-22T21:46:03
I_32467_47904_left_x,non-mated,primary_impostor,cross,32467,47904,left,left,B,B,1,B,0.383,qwen3vl,zero_shot,2026-08-22T21:46:03
I_27295_58793_left_x,non-mated,primary_impostor,cross,27295,58793,left,left,B,B,1,B,0.371,qwen3vl,zero_shot,2026-08-22T21:46:04
I_57145_58398_left_s,non-mated,primary_impostor,same,57145,58398,left,left,B,B,1,B,0.384,qwen3vl,zero_shot,2026-08-22T21:46:04
I_58398_83742_left_x,non-mated,primary_impostor,cross,58398,83742,left,left,B,B,1,B,0.372,qwen3vl,zero_shot,2026-08-22T21:46:04
G_43210_right_662,mated,primary_genuine,cross,43210,43210,right,right,A,B,0,B,0.365,qwen3vl,zero_shot,2026-08-22T21:46:05
I_65030_96608_left_x,non-mated,primary_impostor,cross,65030,96608,left,left,B,B,1,B,0.37,qwen3vl,zero_shot,2026-08-22T21:46:05
G_57833_left_1171,mated,primary_genuine,cross,57833,57833,left,left,A,B,0,B,0.363,qwen3vl,zero_shot,2026-08-22T21:46:06
D_83742_232,non-mated,diagnostic_impostor,cross,83742,83742,left,right,B,B,1,B,0.366,qwen3vl,zero_shot,2026-08-22T21:46:06
I_57145_74850_left_x,non-mated,primary_impostor,cross,57145,74850,left,left,B,B,1,B,0.375,qwen3vl,zero_shot,2026-08-22T21:46:06
I_69658_74850_right_s,non-mated,primary_impostor,same,69658,74850,right,right,B,B,1,B,0.382,qwen3vl,zero_shot,2026-08-22T21:46:07
I_57145_74850_right_s,non-mated,primary_impostor,same,57145,74850,right,right,B,B,1,B,0.386,qwen3vl,zero_shot,2026-08-22T21:46:07
I_20294_93812_right_x,non-mated,primary_impostor,cross,20294,93812,right,right,B,B,1,B,0.389,qwen3vl,zero_shot,2026-08-22T21:46:07
G_89171_right_2541,mated,primary_genuine,cross,89171,89171,right,right,A,B,0,B,0.374,qwen3vl,zero_shot,2026-08-22T21:46:08
I_27295_65030_right_x,non-mated,primary_impostor,cross,27295,65030,right,right,B,B,1,B,0.372,qwen3vl,zero_shot,2026-08-22T21:46:08
D_96608_278,non-mated,diagnostic_impostor,same,96608,96608,left,right,B,B,1,B,0.361,qwen3vl,zero_shot,2026-08-22T21:46:09
G_69658_right_1917,mated,primary_genuine,cross,69658,69658,right,right,A,B,0,B,0.372,qwen3vl,zero_shot,2026-08-22T21:46:09
G_58398_left_1297,mated,primary_genuine,cross,58398,58398,left,left,A,B,0,B,0.365,qwen3vl,zero_shot,2026-08-22T21:46:09
G_27295_right_405,mated,primary_genuine,cross,27295,27295,right,right,A,B,0,B,0.362,qwen3vl,zero_shot,2026-08-22T21:46:10
G_63029_left_1552,mated,primary_genuine,same,63029,63029,left,left,A,B,0,B,0.361,qwen3vl,zero_shot,2026-08-22T21:46:10
I_14493_20294_left_x,non-mated,primary_impostor,cross,14493,20294,left,left,B,B,1,B,0.377,qwen3vl,zero_shot,2026-08-22T21:46:10
G_74850_right_2020,mated,primary_genuine,cross,74850,74850,right,right,A,B,0,B,0.375,qwen3vl,zero_shot,2026-08-22T21:46:11
I_58398_65030_right_x,non-mated,primary_impostor,cross,58398,65030,right,right,B,B,1,B,0.374,qwen3vl,zero_shot,2026-08-22T21:46:11
I_57145_89171_right_s,non-mated,primary_impostor,same,57145,89171,right,right,B,A,0,A,0.389,qwen3vl,zero_shot,2026-08-22T21:46:12
I_47904_58398_left_s,non-mated,primary_impostor,same,47904,58398,left,left,B,B,1,B,0.388,qwen3vl,zero_shot,2026-08-22T21:46:12
D_44595_83,non-mated,diagnostic_impostor,cross,44595,44595,left,right,B,A,0,A,0.367,qwen3vl,zero_shot,2026-08-22T21:46:12
I_20294_96608_left_x,non-mated,primary_impostor,cross,20294,96608,left,left,B,B,1,B,0.383,qwen3vl,zero_shot,2026-08-22T21:46:13
G_44595_right_776,mated,primary_genuine,cross,44595,44595,right,right,A,B,0,B,0.368,qwen3vl,zero_shot,2026-08-22T21:46:13
G_56583_right_935,mated,primary_genuine,same,56583,56583,right,right,A,B,0,B,0.362,qwen3vl,zero_shot,2026-08-22T21:46:13
I_47904_69658_right_x,non-mated,primary_impostor,cross,47904,69658,right,right,B,B,1,B,0.37,qwen3vl,zero_shot,2026-08-22T21:46:14
G_69658_right_1943,mated,primary_genuine,same,69658,69658,right,right,A,B,0,B,0.36,qwen3vl,zero_shot,2026-08-22T21:46:14
G_69658_right_1933,mated,primary_genuine,cross,69658,69658,right,right,A,B,0,B,0.367,qwen3vl,zero_shot,2026-08-22T21:46:15
D_63029_156,non-mated,diagnostic_impostor,same,63029,63029,left,right,B,A,0,A,0.382,qwen3vl,zero_shot,2026-08-22T21:46:15
D_20294_17,non-mated,diagnostic_impostor,cross,20294,20294,left,right,B,B,1,B,0.379,qwen3vl,zero_shot,2026-08-22T21:46:15
G_27295_right_402,mated,primary_genuine,cross,27295,27295,right,right,A,B,0,B,0.364,qwen3vl,zero_shot,2026-08-22T21:46:16
G_57833_right_1206,mated,primary_genuine,same,57833,57833,right,right,A,B,0,B,0.377,qwen3vl,zero_shot,2026-08-22T21:46:16
D_32467_48,non-mated,diagnostic_impostor,same,32467,32467,left,right,B,B,1,B,0.359,qwen3vl,zero_shot,2026-08-22T21:46:16
D_56583_105,non-mated,diagnostic_impostor,cross,56583,56583,left,right,B,B,1,B,0.375,qwen3vl,zero_shot,2026-08-22T21:46:17
G_58398_left_1290,mated,primary_genuine,cross,58398,58398,left,left,A,B,0,B,0.371,qwen3vl,zero_shot,2026-08-22T21:46:17
G_57145_left_971,mated,primary_genuine,same,57145,57145,left,left,A,A,1,A,0.379,qwen3vl,zero_shot,2026-08-22T21:46:18
G_47904_right_825,mated,primary_genuine,same,47904,47904,right,right,A,A,1,A,0.38,qwen3vl,zero_shot,2026-08-22T21:46:18
I_57833_65052_left_s,non-mated,primary_impostor,same,57833,65052,left,left,B,B,1,B,0.384,qwen3vl,zero_shot,2026-08-22T21:46:18
D_20294_12,non-mated,diagnostic_impostor,same,20294,20294,left,right,B,A,0,A,0.359,qwen3vl,zero_shot,2026-08-22T21:46:19
G_76957_left_2084,mated,primary_genuine,cross,76957,76957,left,left,A,B,0,B,0.372,qwen3vl,zero_shot,2026-08-22T21:46:19
G_96608_right_2800,mated,primary_genuine,cross,96608,96608,right,right,A,B,0,B,0.365,qwen3vl,zero_shot,2026-08-22T21:46:19
D_58793_147,non-mated,diagnostic_impostor,cross,58793,58793,left,right,B,B,1,B,0.363,qwen3vl,zero_shot,2026-08-22T21:46:20
G_87757_right_2430,mated,primary_genuine,cross,87757,87757,right,right,A,B,0,B,0.372,qwen3vl,zero_shot,2026-08-22T21:46:20
I_74850_96608_left_s,non-mated,primary_impostor,same,74850,96608,left,left,B,B,1,B,0.387,qwen3vl,zero_shot,2026-08-22T21:46:21
D_32467_54,non-mated,diagnostic_impostor,cross,32467,32467,left,right,B,B,1,B,0.364,qwen3vl,zero_shot,2026-08-22T21:46:21
I_47904_57833_right_x,non-mated,primary_impostor,cross,47904,57833,right,right,B,B,1,B,0.369,qwen3vl,zero_shot,2026-08-22T21:46:21
D_20294_22,non-mated,diagnostic_impostor,same,20294,20294,left,right,B,B,1,B,0.36,qwen3vl,zero_shot,2026-08-22T21:46:22
I_58398_65030_right_s,non-mated,primary_impostor,same,58398,65030,right,right,B,B,1,B,0.386,qwen3vl,zero_shot,2026-08-22T21:46:22
I_58398_87757_right_s,non-mated,primary_impostor,same,58398,87757,right,right,B,B,1,B,0.386,qwen3vl,zero_shot,2026-08-22T21:46:22
I_58793_87757_right_s,non-mated,primary_impostor,same,58793,87757,right,right,B,B,1,B,0.382,qwen3vl,zero_shot,2026-08-22T21:46:23
G_58398_left_1272,mated,primary_genuine,cross,58398,58398,left,left,A,B,0,B,0.371,qwen3vl,zero_shot,2026-08-22T21:46:23
I_65030_96608_right_x,non-mated,primary_impostor,cross,65030,96608,right,right,B,A,0,A,0.374,qwen3vl,zero_shot,2026-08-22T21:46:23
D_74850_214,non-mated,diagnostic_impostor,same,74850,74850,left,right,B,B,1,B,0.41,qwen3vl,zero_shot,2026-08-22T21:46:24
G_20294_left_198,mated,primary_genuine,same,20294,20294,left,left,A,B,0,B,0.37,qwen3vl,zero_shot,2026-08-22T21:46:24
D_65052_186,non-mated,diagnostic_impostor,cross,65052,65052,left,right,B,B,1,B,0.369,qwen3vl,zero_shot,2026-08-22T21:46:25
G_56583_right_900,mated,primary_genuine,same,56583,56583,right,right,A,A,1,A,0.384,qwen3vl,zero_shot,2026-08-22T21:46:25
G_57145_right_1060,mated,primary_genuine,cross,57145,57145,right,right,A,B,0,B,0.372,qwen3vl,zero_shot,2026-08-22T21:46:25
D_96608_285,non-mated,diagnostic_impostor,same,96608,96608,left,right,B,A,0,A,0.378,qwen3vl,zero_shot,2026-08-22T21:46:26
I_14493_99775_left_s,non-mated,primary_impostor,same,14493,99775,left,left,B,A,0,A,0.386,qwen3vl,zero_shot,2026-08-22T21:46:26
D_96608_282,non-mated,diagnostic_impostor,cross,96608,96608,left,right,B,A,0,A,0.366,qwen3vl,zero_shot,2026-08-22T21:46:27
I_83742_99775_right_x,non-mated,primary_impostor,cross,83742,99775,right,right,B,B,1,B,0.374,qwen3vl,zero_shot,2026-08-22T21:46:27
G_89171_right_2552,mated,primary_genuine,same,89171,89171,right,right,A,B,0,B,0.382,qwen3vl,zero_shot,2026-08-22T21:46:27
G_69658_left_1893,mated,primary_genuine,same,69658,69658,left,left,A,A,1,A,0.359,qwen3vl,zero_shot,2026-08-22T21:46:28
I_14493_74850_right_x,non-mated,primary_impostor,cross,14493,74850,right,right,B,B,1,B,0.376,qwen3vl,zero_shot,2026-08-22T21:46:28
G_56583_right_933,mated,primary_genuine,same,56583,56583,right,right,A,B,0,B,0.36,qwen3vl,zero_shot,2026-08-22T21:46:28
D_32467_58,non-mated,diagnostic_impostor,same,32467,32467,left,right,B,B,1,B,0.373,qwen3vl,zero_shot,2026-08-22T21:46:29
G_99775_left_2846,mated,primary_genuine,cross,99775,99775,left,left,A,B,0,B,0.363,qwen3vl,zero_shot,2026-08-22T21:46:29
I_47904_87757_right_x,non-mated,primary_impostor,cross,47904,87757,right,right,B,B,1,B,0.37,qwen3vl,zero_shot,2026-08-22T21:46:29
G_99775_right_2918,mated,primary_genuine,same,99775,99775,right,right,A,A,1,A,0.374,qwen3vl,zero_shot,2026-08-22T21:46:30
G_76957_left_2117,mated,primary_genuine,cross,76957,76957,left,left,A,B,0,B,0.362,qwen3vl,zero_shot,2026-08-22T21:46:30
I_65030_89171_left_s,non-mated,primary_impostor,same,65030,89171,left,left,B,A,0,A,0.38,qwen3vl,zero_shot,2026-08-22T21:46:31
D_65030_168,non-mated,diagnostic_impostor,cross,65030,65030,left,right,B,B,1,B,0.373,qwen3vl,zero_shot,2026-08-22T21:46:31
G_32467_right_533,mated,primary_genuine,cross,32467,32467,right,right,A,B,0,B,0.372,qwen3vl,zero_shot,2026-08-22T21:46:31
G_14493_left_36,mated,primary_genuine,cross,14493,14493,left,left,A,B,0,B,0.423,qwen3vl,zero_shot,2026-08-22T21:46:32
G_27295_right_370,mated,primary_genuine,cross,27295,27295,right,right,A,B,0,B,0.37,qwen3vl,zero_shot,2026-08-22T21:46:32
G_65052_right_1809,mated,primary_genuine,cross,65052,65052,right,right,A,B,0,B,0.374,qwen3vl,zero_shot,2026-08-22T21:46:33
G_32467_left_427,mated,primary_genuine,cross,32467,32467,left,left,A,B,0,B,0.378,qwen3vl,zero_shot,2026-08-22T21:46:33
I_93812_96608_right_s,non-mated,primary_impostor,same,93812,96608,right,right,B,A,0,A,0.385,qwen3vl,zero_shot,2026-08-22T21:46:33
G_89171_left_2518,mated,primary_genuine,cross,89171,89171,left,left,A,B,0,B,0.366,qwen3vl,zero_shot,2026-08-22T21:46:34
I_43210_69658_left_s,non-mated,primary_impostor,same,43210,69658,left,left,B,B,1,B,0.378,qwen3vl,zero_shot,2026-08-22T21:46:34
D_93812_273,non-mated,diagnostic_impostor,same,93812,93812,left,right,B,B,1,B,0.373,qwen3vl,zero_shot,2026-08-22T21:46:34
I_47904_87757_right_s,non-mated,primary_impostor,same,47904,87757,right,right,B,A,0,A,0.382,qwen3vl,zero_shot,2026-08-22T21:46:35
G_99775_left_2843,mated,primary_genuine,same,99775,99775,left,left,A,B,0,B,0.382,qwen3vl,zero_shot,2026-08-22T21:46:35
I_14493_32467_left_s,non-mated,primary_impostor,same,14493,32467,left,left,B,B,1,B,0.395,qwen3vl,zero_shot,2026-08-22T21:46:36
G_96608_left_2718,mated,primary_genuine,same,96608,96608,left,left,A,A,1,A,0.382,qwen3vl,zero_shot,2026-08-22T21:46:36
G_57145_right_1051,mated,primary_genuine,same,57145,57145,right,right,A,A,1,A,0.384,qwen3vl,zero_shot,2026-08-22T21:46:36
I_74850_87757_right_s,non-mated,primary_impostor,same,74850,87757,right,right,B,A,0,A,0.387,qwen3vl,zero_shot,2026-08-22T21:46:37
G_32467_right_526,mated,primary_genuine,cross,32467,32467,right,right,A,B,0,B,0.366,qwen3vl,zero_shot,2026-08-22T21:46:37
D_58398_134,non-mated,diagnostic_impostor,cross,58398,58398,left,right,B,B,1,B,0.371,qwen3vl,zero_shot,2026-08-22T21:46:37
I_27295_74850_left_x,non-mated,primary_impostor,cross,27295,74850,left,left,B,A,0,A,0.374,qwen3vl,zero_shot,2026-08-22T21:46:38
I_65030_76957_right_x,non-mated,primary_impostor,cross,65030,76957,right,right,B,B,1,B,0.372,qwen3vl,zero_shot,2026-08-22T21:46:38
G_43210_left_598,mated,primary_genuine,cross,43210,43210,left,left,A,B,0,B,0.365,qwen3vl,zero_shot,2026-08-22T21:46:39
I_20294_87757_right_x,non-mated,primary_impostor,cross,20294,87757,right,right,B,B,1,B,0.382,qwen3vl,zero_shot,2026-08-22T21:46:39
